Date,ABCB4,BBAS3,BBDC4,BPAN4,BTOW3,CGAS3,CMIG4,CSNA3,CYRE3,ELET3,ELPL4,ENBR3,EQTL3,EZTC3,FIBR3,GOAU4,HGTX3,ITUB4,LAME4,LREN3,MRVE3,MYPK3,PETR4,POMO4,QGEP3,RAPT4,SAPR4,SBSP3,SUZB5,TUPY3,USIM5,VALE5,WEGE3
9/20/2012,7.530401,19.334759,18.305588,NA,9.08918,24.391813,12.616735,10.174253,16.446581,10.774883,16.651237,9.958748,15.710787,17.136158,16.911398,24.544643,36.222649,19.862724,10.281109,8.577703,9.597503,25.556726,21.174683,5.049263,11.471336,8.340285,5.716674,21.424719,5.130221,21.979799,11.477979,29.910831,7.317823
9/21/2012,7.356757,19.291315,18.471563,NA,9.16322,23.33737,12.459049,10.080554,16.400894,10.634495,16.625616,9.83577,16.298737,17.338684,16.572096,24.621048,36.303135,19.975573,10.081882,8.698503,9.613784,24.706554,20.96229,4.930356,11.452593,8.498735,5.588134,21.216576,5.239569,21.749889,11.477979,29.3295,7.375627
9/24/2012,7.582496,19.131998,18.362604,NA,9.51494,23.143082,12.473379,9.932196,16.537952,10.809981,16.941563,9.720508,15.481087,17.687963,17.0364,24.945768,36.745857,20.046787,10.281109,8.645347,9.776591,23.75803,21.202385,4.985704,11.386989,8.390697,5.547542,22.063047,5.139333,21.611937,11.100675,29.337463,7.475164
9/25/2012,7.437794,18.538198,17.143291,NA,9.84815,23.309607,12.372936,9.057664,16.455717,10.774883,16.984259,9.904897,16.307966,17.597225,17.0364,23.914316,36.625118,18.84137,10.184726,8.510057,10.232452,23.668516,20.999228,4.938745,11.39636,8.289867,5.479888,22.185184,5.111996,22.00279,10.157414,28.53315,7.279291
9/26/2012,7.240989,18.654064,16.982424,NA,9.42238,23.204165,12.138669,9.284104,16.400894,10.818755,17.377058,9.758927,16.243643,17.443485,15.956002,24.324986,36.46413,18.942312,10.069062,8.154834,10.020802,23.409073,21.026932,4.972898,11.39636,8.354689,5.446062,22.054724,4.966199,21.473986,10.346067,28.62075,7.447198
9/27/2012,7.177322,18.683033,17.200394,NA,9.88517,23.198606,11.952186,9.081089,16.48313,10.801207,17.07819,9.912613,16.629488,17.56926,16.393518,23.732859,36.142151,18.7048,10.229641,8.336102,10.094066,23.802744,20.971521,4.870444,11.433848,8.462718,5.513716,22.618124,4.829515,21.152107,10.296422,28.549074,7.583065
9/28/2012,7.003678,17.958883,16.899395,NA,9.85741,23.476074,11.751443,8.917112,15.89836,10.616946,16.822018,9.889544,16.445745,17.590235,16.45602,23.331739,36.890747,18.152557,10.197542,8.203207,9.874274,23.802744,20.657553,5.058265,11.34013,8.47713,5.730205,23.031572,4.856852,21.607338,10.048196,28.087196,7.641307
10/1/2012,7.03262,18.103708,17.210743,NA,10.8478,23.809069,11.832685,8.97958,16.355209,10.722239,16.907408,9.720508,16.216049,17.639099,16.6346,23.608702,36.947098,18.450884,10.409592,8.426671,10.061503,24.787144,20.786833,5.088148,11.34013,8.722008,5.730205,23.189762,4.920638,21.703905,10.028338,28.063305,7.725417
10/2/2012,7.090497,18.176132,17.238283,NA,11.1162,24.697104,11.641472,8.78437,16.446581,10.68714,16.600002,9.620597,16.353926,17.743896,16.652456,23.331739,37.550808,18.361706,10.666651,8.662288,10.045224,23.892258,20.96229,4.998509,11.330757,8.31147,5.628726,23.705956,5.011761,21.84185,10.068054,27.991638,7.553954
10/3/2012,7.02104,17.980608,16.807259,NA,11.4772,24.419579,11.110819,8.60478,15.989732,10.485331,16.32675,9.551471,16.262007,18.14212,16.250658,23.073879,36.882698,18.124022,10.698746,8.671925,10.028943,23.901184,20.629848,5.036926,11.143316,8.297068,5.682848,24.200001,4.829515,21.791271,10.127628,27.625313,7.515135
10/4/2012,7.003678,17.756126,16.879929,NA,10.8848,24.419579,11.11555,8.760945,15.852675,10.178229,15.75463,9.244102,16.317102,18.232857,16.313158,22.796915,36.625118,18.15378,10.769396,8.632056,9.97196,23.901184,20.685253,5.100953,11.002736,8.369092,5.858746,24.630102,4.811291,21.676313,10.246777,27.888107,7.602479
10/5/2012,6.974735,17.017487,16.802031,NA,10.2369,24.486212,11.727514,8.628204,16.537952,10.42391,15.703393,9.413138,16.583624,18.386599,16.38459,22.825563,37.027596,18.296371,10.891517,8.874919,10.248733,24.116005,20.546736,5.058265,10.684088,8.318672,5.885807,25.115828,4.811291,21.607338,10.087912,27.856253,7.505428
10/8/2012,6.858975,16.51058,16.750103,NA,10.5979,24.419579,11.751443,8.87807,16.757236,10.406361,15.891254,9.367081,16.666311,18.45644,16.473879,22.968822,36.544628,18.337957,11.309152,8.983626,10.020802,24.026487,20.694489,5.036926,10.805924,8.484333,5.831684,24.638432,5.011761,21.382021,10.226919,28.676489,7.592772
10/9/2012,6.830034,16.488859,16.235939,NA,10.5053,24.697104,11.976111,8.651628,16.38262,10.336166,15.635083,9.489981,16.63872,18.484406,16.500666,23.198032,37.116135,17.886335,11.052189,9.012595,9.866135,23.847546,20.519033,4.904598,10.674716,8.347486,5.709908,24.483074,5.029985,21.607338,10.177274,28.891508,7.599249
10/10/2012,6.77215,16.249887,16.111248,NA,10.5146,24.697104,11.694057,8.503272,16.446581,10.283521,15.387448,9.305592,16.105858,18.45644,16.741749,22.940172,37.671551,17.470375,11.090743,9.181771,10.053363,23.945986,20.426689,5.011315,10.871529,8.189039,5.554308,24.419214,5.057323,21.611937,9.442524,28.549074,7.431026
10/11/2012,6.870548,16.735071,16.396875,NA,10.8385,24.830248,12.02397,8.760945,16.629318,10.318618,15.498456,9.390071,16.418154,18.8197,16.956039,23.303087,37.840584,17.61898,11.328428,9.231276,10.069646,23.766956,20.777599,4.951549,11.049596,7.922549,5.730205,24.00568,5.075547,21.611937,9.492169,28.827799,7.592772
10/15/2012,6.864766,16.727827,16.386494,NA,11.1532,25.252083,12.200853,8.97958,16.675003,10.467782,15.600926,9.543756,16.721405,18.931494,17.45606,22.997473,37.913036,17.713985,11.328428,9.362974,10.191751,23.310635,21.054632,5.053995,10.965249,7.807307,5.885807,24.310982,5.20312,22.025785,10.008479,28.835764,7.602479
10/16/2012,6.89949,16.51058,16.656599,NA,11.0977,24.5916,12.382538,9.049855,16.565359,10.432685,15.703393,9.79735,16.583624,19.015316,17.420345,23.580051,37.148338,17.773411,11.328428,9.356925,10.134768,22.836372,21.054632,5.105225,10.805924,7.670472,5.919635,24.530199,5.148446,21.84185,10.246777,29.425062,7.408371
10/17/2012,6.841605,16.68438,16.724131,NA,10.6164,25.357525,12.21518,9.12013,16.72069,10.2221,15.558228,9.566824,16.739769,19.036291,17.429274,23.436794,36.75391,17.76749,11.328428,9.242171,10.256874,22.281521,20.888414,5.27596,10.937132,7.778502,5.946694,24.283258,5.184895,21.956808,10.475145,29.891176,7.440722
10/18/2012,6.922642,16.582998,16.848728,NA,9.70931,24.974566,11.818357,9.221638,16.675003,10.467782,15.387448,9.651381,16.951103,18.735878,17.322128,22.739611,37.895176,17.71999,11.328428,9.239714,9.931257,22.639492,20.777599,5.199126,10.871529,7.821719,6.000817,23.797537,5.348916,21.956808,10.326209,29.743078,7.521605
10/19/2012,6.882128,16.438162,16.802031,NA,9.86666,25.196556,12.167326,8.909304,16.565359,10.450233,15.114197,9.559185,17.006197,18.8197,17.277483,21.708158,35.986134,17.529806,11.328428,9.030737,9.833573,22.371037,20.546736,5.182058,10.768436,7.584035,5.987287,23.619951,5.312467,22.016588,9.929048,29.23296,7.602479
10/22/2012,6.777939,16.438162,16.49036,NA,9.81113,24.752571,12.138669,8.97958,16.346075,10.502879,14.969033,9.482265,17.11648,18.721893,17.259624,21.689062,36.508266,17.440619,11.328428,8.990868,9.524239,22.371037,20.362045,5.109488,10.721577,7.677672,5.95346,23.977955,5.28513,22.255697,10.20706,29.126003,7.447198
10/23/2012,6.714273,15.931265,16.313835,NA,10.1721,24.419579,11.952186,8.893687,16.062826,10.441458,14.951954,9.643664,17.272623,18.477413,17.197123,21.669964,36.508266,16.887989,11.328428,8.928078,9.223045,22.388977,20.011137,4.951549,10.59974,7.60565,5.919635,23.284178,5.385365,22.416636,10.028338,28.434877,7.502191
10/24/2012,6.720056,15.771955,16.438433,NA,9.85741,24.980116,11.937927,8.745329,15.870951,10.195777,14.422531,9.382432,17.290993,18.393591,16.473879,21.88962,36.679588,17.577312,11.328428,8.837444,9.076519,22.353096,19.891088,4.994239,11.002736,7.735285,5.95346,23.511715,5.312467,22.416636,9.879402,28.212729,7.473078
10/25/2012,6.725845,16.076094,16.843586,NA,9.70006,25.24098,11.808829,8.854647,16.035416,10.213326,14.260287,9.620597,16.629488,18.372614,16.161367,21.86097,36.712223,17.826916,11.328428,8.698503,8.970695,22.371037,20.085014,5.199126,11.274526,7.850525,5.885807,23.292501,5.175783,22.752312,10.028338,29.784218,7.528071
10/26/2012,6.505896,15.771955,16.62541,NA,9.25578,26.63397,11.722715,8.643822,15.715622,10.108034,14.012654,9.705154,16.482475,18.21196,15.804211,21.259293,37.528042,17.583313,11.328428,8.698503,8.628798,22.630569,20.40822,5.177788,11.471336,7.886532,5.906102,23.722607,4.893301,22.278688,9.631176,29.578524,7.521605
10/29/2012,6.459592,15.851605,16.630638,NA,9.01513,26.63397,11.751443,8.721905,15.806989,9.739512,14.046812,9.820417,16.5193,18.177,16.161367,21.755915,36.916183,17.589228,11.328428,8.772194,8.636938,22.549978,19.715633,5.173516,11.499454,7.98737,5.919635,23.95023,4.865964,22.526995,9.829757,29.693714,7.521605
10/30/2012,6.338042,15.866094,16.750103,NA,9.01513,27.139032,11.870941,8.917112,15.806989,9.783383,13.893108,9.735858,16.528437,18.449448,15.625631,21.937376,37.413841,17.803169,NA,8.795182,8.596237,22.371037,19.881855,5.092419,11.630661,7.879331,6.000817,24.421963,4.820403,22.531593,9.978693,29.924086,7.528071
10/31/2012,6.679541,15.692293,16.620274,NA,9.14471,26.584051,11.617545,8.768753,15.733895,9.783383,13.77356,9.758927,16.537664,18.652054,15.393477,21.736814,38.066494,17.636728,NA,9.085091,8.384587,22.281521,19.207735,5.083876,11.771241,7.735285,5.95346,23.861397,4.811291,22.255697,9.740396,29.907631,7.547485
11/1/2012,6.858975,16.720589,17.217546,NA,9.23727,26.500814,11.914001,8.97958,16.126783,10.16068,14.337141,10.02016,17.226667,18.847668,16.089935,22.195236,39.486034,18.434776,NA,9.302572,8.628798,22.567915,19.25391,5.395482,11.949309,7.778502,5.96699,23.866972,5.057323,22.30168,10.21699,30.5823,7.57013
11/5/2012,7.090497,16.249887,17.232161,NA,8.99662,26.084538,11.574557,8.901495,16.218157,9.686867,14.004115,9.674371,17.630968,18.966372,16.12565,21.86097,38.95575,18.416925,NA,9.248215,8.6695,23.265921,19.614054,5.39122,12.071145,8.138618,6.000817,24.125069,4.975312,22.30168,10.197132,30.384836,7.81923
11/6/2012,7.264142,16.655411,17.46604,NA,9.85741,26.362051,11.54583,9.237254,16.656731,9.564026,13.910185,9.682086,17.410501,19.280771,16.822109,22.816015,39.176018,18.589397,NA,9.350877,8.946273,24.160717,20.02037,5.267426,12.043029,8.419511,5.899338,23.855816,5.102884,22.251099,10.892165,30.606985,7.764234
11/7/2012,7.229417,16.257128,17.050169,NA,9.99624,26.911488,11.373746,8.901495,16.519674,9.230601,13.312449,9.666734,17.272623,19.287762,16.688173,22.166584,38.914955,18.125605,NA,9.318255,8.954413,23.793819,19.558647,5.293037,12.118006,8.289867,5.95346,23.683809,5.057323,22.016588,10.723372,30.286106,7.735114
11/8/2012,7.084715,15.532985,16.769453,NA,9.75559,26.911488,10.87655,8.675055,16.400894,9.037565,12.646399,9.605244,17.272623,19.09914,16.6346,22.109285,38.882317,17.721184,NA,9.302572,8.571816,23.274845,19.032282,5.246087,12.146122,8.225045,5.818154,23.248041,4.966199,21.598143,10.822661,29.669029,7.634826
11/9/2012,6.858975,15.17091,16.738316,NA,9.48717,27.222269,11.220718,8.628204,16.355209,8.826982,12.262138,9.597606,17.180805,19.008322,16.964968,21.937376,37.063034,17.73311,NA,9.302572,8.6695,23.104832,19.189268,5.177788,12.014913,8.052194,5.845216,23.256369,5.039098,21.473986,10.584364,29.891176,7.602479
11/12/2012,6.916852,15.040562,16.629141,NA,9.55196,26.800486,11.129949,8.503272,15.998865,8.572526,12.108436,9.35165,16.997065,18.777748,17.241768,22.071079,36.679588,17.721184,NA,9.277188,8.417149,22.890007,18.875296,5.105225,12.136749,7.922549,5.95346,22.992775,5.075547,22.00279,10.723372,29.644342,7.59601
11/13/2012,6.940012,15.344706,16.97744,NA,9.54271,25.807072,11.187261,8.432996,15.788715,8.677817,12.381688,9.582176,16.813229,18.791735,18.241806,21.975203,37.45462,18.0483,NA,9.181771,8.864869,22.907949,18.902996,5.263155,12.146122,8.203441,5.95346,23.200918,5.348916,22.30168,10.683655,29.866489,7.599249
11/14/2012,7.061563,15.322978,16.842274,NA,10.0147,26.328737,11.019977,8.097239,15.249636,8.318069,11.963272,9.374719,16.62035,18.631079,17.179266,21.457458,36.712223,17.798491,NA,9.06695,8.376447,22.639492,18.284286,5.100953,12.052401,8.160223,5.885807,23.450691,5.08466,22.485613,10.673726,29.315237,7.602479
11/16/2012,7.061563,15.141942,17.034645,NA,10.9218,27.144588,10.97212,7.675588,14.938977,8.116261,11.954733,9.536118,16.537664,18.554245,17.179266,21.121889,37.601475,17.863884,NA,9.048879,7.985708,22.549978,17.573233,5.122293,12.108634,8.138618,5.885807,23.944653,5.011761,22.991426,10.624081,28.508923,8.168624
11/19/2012,7.119439,15.241611,17.414066,NA,11.2273,27.039139,10.933934,7.987922,15.523744,7.028243,12.091357,9.459275,16.739769,18.45644,17.607851,21.639631,37.878857,18.416925,NA,9.060971,8.498551,23.086893,17.665575,5.271697,12.136749,8.210642,5.879041,23.664324,5.102884,22.991426,11.309185,28.854485,8.120098
11/21/2012,6.887918,15.285288,17.76759,NA,11.1995,27.039139,10.905208,8.112855,15.669937,5.922677,11.818108,9.336297,16.252871,18.023336,17.973938,22.195721,38.017548,18.642952,NA,9.060971,8.392727,22.907949,17.194618,5.25035,12.361677,8.174626,5.885807,22.351698,5.248681,22.899456,11.219824,29.158913,8.168624
11/22/2012,6.818454,15.219775,17.95989,NA,11.2365,27.039139,11.412003,7.99573,15.971456,5.404991,11.408231,9.443923,15.98635,17.953419,18.179304,22.301189,37.976749,18.862959,NA,9.059773,8.628798,22.907949,17.222322,5.293037,12.624094,8.419511,5.885807,22.923342,5.358028,22.899456,11.249611,29.142458,8.184797
11/23/2012,6.905279,15.649216,18.167782,NA,11.3846,26.145613,11.808829,8.354914,16.537952,5.817385,11.715638,9.589891,16.032309,18.086187,18.420385,22.991505,38.588627,19.082975,NA,9.133464,8.921851,23.355345,17.702515,5.318648,12.727187,8.570759,5.926399,25.060291,5.658734,22.991426,11.716276,29.54561,8.165383
11/26/2012,7.061563,15.925811,17.996252,NA,10.9866,26.928144,11.923598,7.99573,16.218157,5.992871,11.544856,9.451561,15.912891,18.232857,18.572178,22.473766,38.23782,18.732105,NA,9.060971,8.693922,22.907949,17.379307,5.293037,12.521001,8.225045,5.994051,25.071365,5.749857,22.991426,11.666631,29.397512,8.165383
11/27/2012,7.090497,15.940373,17.720762,NA,12.9581,27.316605,11.54583,7.917647,15.880086,5.966548,11.399692,9.374719,15.977213,18.288794,18.232878,22.013554,38.017548,18.440781,NA,9.278387,8.425289,23.507513,17.093039,5.271697,12.539746,8.138618,5.987287,24.227724,5.631397,22.986826,11.56734,29.397512,8.165383
11/28/2012,7.235207,15.940373,17.60121,NA,14.4853,27.738445,11.856613,7.878606,15.843539,5.984097,11.442386,9.474628,16.262007,18.190987,18.563248,22.397068,38.629406,18.524014,NA,9.211939,8.498551,23.042179,17.222322,5.211932,12.436654,7.922549,5.946694,24.172194,5.640509,22.991426,11.934715,28.977903,8.152448
11/29/2012,7.264142,16.224241,17.881918,NA,13.8374,28.082535,11.947455,8.636013,16.263838,5.74719,11.672942,9.451561,15.802608,18.232857,19.143629,22.627174,39.200493,18.993824,NA,9.622714,8.873009,23.256907,17.684044,5.335725,12.436654,8.0882,5.95346,24.324886,5.831868,22.982225,12.659535,30.113321,8.246267
11/30/2012,7.235207,15.947643,18.448496,NA,14.1613,28.304531,12.272567,8.190938,16.282114,6.712367,11.60463,9.313231,15.848568,18.037323,18.759686,21.524576,39.029163,19.100826,NA,9.441511,9.206765,23.00639,17.231556,5.361337,12.455398,8.210642,5.939929,24.00568,5.786306,22.991426,12.411309,30.195599,8.815667
12/3/2012,7.640372,16.056831,18.59403,NA,14.8926,28.304531,12.153068,8.144089,16.729826,6.53688,11.698559,9.274808,15.848568,17.960411,19.509716,21.409525,38.303082,19.624092,NA,9.497061,9.581222,24.160717,17.545528,5.399753,12.174238,8.196239,5.926399,24.310982,6.132574,22.991426,12.957407,30.17914,8.637686
12/4/2012,7.478308,16.049545,18.358973,NA,14.1336,28.304531,11.856613,8.112855,16.766375,6.405265,11.519238,9.559185,15.159472,18.267815,20.090096,21.59169,37.201717,19.410088,NA,9.423373,9.483538,25.145023,17.379307,5.613183,12.174238,8.426711,5.919635,24.083441,6.351269,22.991426,12.897832,29.669029,8.621534
12/5/2012,7.524611,16.340694,18.650284,NA,14.1613,27.762915,11.426331,8.261213,16.629318,6.054291,11.399692,9.390071,15.444356,18.065208,21.072279,21.831383,36.989601,19.511175,NA,9.376264,9.434696,25.771454,17.490122,5.634524,11.977425,8.930876,6.048174,23.764236,6.415055,22.991426,12.182941,30.187376,9.171463
12/6/2012,7.37991,16.27519,18.265327,NA,13.9022,27.485205,12.02397,8.198748,17.086172,5.896353,11.476543,9.374719,15.435127,17.687963,20.616903,21.764271,37.577,19.445686,NA,9.596134,9.687047,25.619289,17.268496,5.549157,11.902449,8.613967,6.027877,23.450691,6.287483,22.922449,11.805637,30.105099,8.928885
12/7/2012,7.408851,16.624567,18.275707,NA,14.365,27.762915,12.148269,8.37053,17.086172,5.852482,11.374073,9.297874,16.087402,17.694956,20.563332,22.262835,37.528042,19.481394,NA,9.636001,9.882417,24.339655,17.619404,5.540614,12.014913,8.455518,6.048174,24.047308,6.387718,22.922449,12.341806,30.376606,8.82534
12/10/2012,7.322025,16.741022,18.515011,NA,15.596,28.034901,12.176924,8.79218,17.177536,5.676995,11.433848,9.328581,16.078266,17.674059,20.268675,22.694286,36.973286,19.493324,NA,9.55022,9.906838,24.876568,18.071894,5.549157,11.874334,8.397897,6.021112,23.705956,6.424167,22.922449,12.371593,30.796221,8.734751
12/11/2012,7.206264,16.741022,18.624271,NA,16.4198,28.618603,12.210382,8.97958,16.364346,5.975322,11.826646,9.79735,15.940488,17.736906,20.491899,22.617584,37.846226,19.61817,NA,9.616665,9.564942,24.205425,18.459743,5.46378,11.789985,8.31147,5.83845,23.700459,6.378604,22.848875,12.560245,31.413298,8.702452
12/12/2012,7.37991,16.886602,18.64513,NA,17.586,28.884977,12.420723,9.081089,16.026278,5.843707,11.732717,9.805064,16.335468,17.806747,20.527613,22.329948,37.829906,19.540857,NA,9.628761,9.32073,23.53438,18.33046,5.591836,11.621289,8.0882,5.885807,23.575575,6.360381,22.416636,12.063792,31.577852,9.0421
12/13/2012,7.310453,16.633831,18.780409,NA,17.0306,28.884977,12.353808,8.948345,15.806989,5.791061,11.954733,9.912613,16.813229,17.834715,19.795443,21.956028,37.468307,19.552782,NA,9.433073,9.247466,23.391136,18.071894,5.421093,11.80873,7.972968,5.946694,23.236967,6.096124,22.421234,12.014148,31.701262,9.155314
12/14/2012,7.293084,16.50111,18.697149,NA,16.9473,28.879305,12.200853,9.065472,15.8344,5.826159,11.297221,9.874191,16.905142,17.806747,19.72401,21.764271,37.525578,19.38623,NA,9.547827,9.280028,23.355345,18.662901,5.365608,11.846218,8.203441,5.933165,23.725437,6.150798,22.531593,11.378688,32.705048,8.912732
12/17/2012,7.350967,16.427382,18.697149,NA,17.058399,28.901983,12.176924,9.073279,15.861814,5.834933,11.203292,9.927964,17.024565,17.743896,19.974022,21.5054,36.65023,19.445686,NA,9.5865,9.361431,24.026487,18.395102,5.506469,11.752497,8.426711,5.946694,23.575575,6.087012,22.531593,11.378688,33.165794,8.747705
12/18/2012,7.466728,16.943502,18.712774,NA,16.845501,28.896311,12.028769,9.533971,16.135923,5.834933,11.579013,9.858837,17.107252,17.883577,20.57226,22.128609,36.691128,19.558702,NA,9.654143,9.516098,24.60811,18.625963,5.549157,12.033658,8.62838,6.021112,23.839167,6.323932,22.439629,12.232586,33.733501,8.809191
12/19/2012,7.437794,17.843031,19.175755,NA,16.493799,29.179634,12.076553,9.479313,16.355209,5.659446,11.655865,9.820417,17.281855,17.743896,20.179386,21.840973,35.995758,20.248524,NA,9.644508,9.548659,24.957159,19.327784,5.549157,11.939938,8.729208,NA,23.686556,6.323932,22.439629,12.550316,33.330345,8.946901
12/20/2012,7.686654,18.43288,18.988472,NA,16.5401,29.695368,12.239111,9.377805,16.48313,5.571703,11.929115,9.743574,17.088886,17.625116,20.447252,21.735506,34.973148,20.159374,NA,9.72193,9.687047,24.706554,19.438599,5.73067,11.958682,8.642782,5.95346,24.088936,6.378604,22.439629,12.649606,33.577179,8.946901
12/21/2012,7.790858,18.580341,18.915592,NA,15.6793,30.596416,11.125149,9.159171,16.355209,5.791061,13.063792,9.874191,16.813229,17.743896,20.295462,21.457458,34.359592,20.272299,NA,9.574076,9.613784,24.820597,19.106157,5.739506,12.361677,8.556355,5.95346,24.061211,6.296595,22.393646,12.570173,33.322117,8.865613
12/26/2012,7.814048,18.43288,18.520256,NA,15.4942,30.602087,10.608823,9.198213,16.400894,5.703318,14.000045,9.674371,16.997065,17.883577,19.920446,21.572517,33.950546,20.064209,NA,9.714539,9.695187,24.505871,18.524384,5.713017,12.033658,8.621168,5.926399,24.030657,6.187247,22.899456,12.788613,33.478443,8.96644
12/27/2012,7.842921,18.477118,18.18207,NA,15.1795,31.168783,10.690066,9.20602,16.391758,5.54538,14.175048,9.674371,17.171576,17.352669,20.241888,21.428699,33.746021,19.731182,NA,9.653446,9.564942,23.993279,17.924143,5.68211,11.949309,8.74361,6.088766,24.00568,6.323932,22.761507,12.60989,33.568951,9.021764
12/28/2012,8.172887,18.875267,18.296566,NA,15.7348,30.772072,10.804835,9.425168,16.346075,5.554154,14.700047,9.597606,17.208303,17.953419,20.152599,21.956028,34.351406,19.844194,NA,9.745117,9.752169,24.595737,18.025723,5.695354,12.296073,9.139744,6.122593,24.108418,6.39683,22.75691,12.709181,33.626545,8.784234
1/2/2013,8.190241,19.022732,18.723156,NA,15.596,30.188412,10.996051,10.029142,16.464853,5.905128,15.400051,9.89726,17.594242,18.505304,21.608015,22.818926,35.4231,20.517736,NA,9.818442,9.483538,25.540014,18.182709,5.938179,12.305446,9.269415,6.156419,24.097263,6.743097,22.071764,13.155988,35.049934,9.155161
1/3/2013,8.264035,19.398766,19.846764,NA,15.0591,30.188412,11.01038,10.172189,16.547085,6.124486,14.761298,9.820417,17.860668,18.582212,21.491938,23.125738,36.159367,21.13065,NA,9.836788,9.646345,25.683969,18.838356,5.916107,12.108634,9.161348,6.224072,23.728184,6.688423,22.278688,13.136129,34.630322,9.565078
1/4/2013,8.147546,19.162823,19.513557,NA,14.3742,30.188412,10.470196,9.790732,16.17247,6.194681,13.991297,9.259456,16.92351,18.652054,20.982988,22.675106,36.584778,21.005722,NA,9.824558,9.450975,25.270222,18.866062,5.898446,11.902449,8.959682,6.257898,23.711535,6.551739,22.30168,12.460955,34.029705,9.451221
